created_at,username,text,prepros_text,text_join,label
Wed Oct 18 08:13:32 +0000 2023,linimasasumsel,Ganjar Pranowo telah sukses membentuk 29 Desa Antikorupsi di wilayahnya.  Pak Prabowo Sandiaga Uno GAMA Pasangan Anies Muhaimin Pilpres 2024 https://t.co/6Z1NDBe3M0,ganjar pranowo telah sukses membentuk desa antikorupsi di wilayahnya pak prabowo sandiaga uno gama pasangan anies muhaimin pilpres,ganjar pranowo sukses bentuk desa antikorupsi wilayah prabowo sandiaga uno gama pasang anies muhaimin pilpres,black-campaign
Wed Oct 18 08:16:14 +0000 2023,LifeGreal,"@ZulkifliLubis69 @prabowo rakyat sdh sangat rindu perubahan Insya Allah pasangan AMIN berjaya semoga sukses, mudah dan lancar serta barokah",rakyat sdh sangat rindu perubahan insya allah pasangan amin berjaya semoga sukses mudah dan lancar serta barokah,rakyat rindu ubah insya allah pasang amin jaya moga sukses mudah lancar barokah,black-campaign
Wed Oct 18 08:19:50 +0000 2023,FianaRatih,Ganjar Pranowo telah sukses meluncurkan Kartu Jateng Sejahtera (KJS) bagi keluarga miskin.  Pak Prabowo Khofifah Pasangan Sandiaga Uno Inisial M GAMA https://t.co/50RDnxMNPv,ganjar pranowo telah sukses meluncurkan kartu jateng sejahtera kjs bagi keluarga miskin pak prabowo khofifah pasangan sandiaga uno inisial  gama,ganjar pranowo sukses luncur kartu jateng sejahtera kjs keluarga miskin prabowo khofifah pasang sandiaga uno inisial gama,black-campaign
Wed Oct 18 08:20:03 +0000 2023,yogiadipras,@utdfocusid Waktu MU gagal main disini pas pemilu 2009. Orang yang ada di pemilu 2009 sisa pak Prabowo doang sekarang.,waktu mu gagal main disini pas pemilu orang yang ada di pemilu sisa pak prabowo doang sekarang,mu gagal main pas milu orang milu sisa prabowo doang,black-campaign
Wed Oct 18 08:21:56 +0000 2023,NgaliMahfud,"@addtaufiq Saya berperasangka jauh didalam hati @prabowo pingin cawapresnya dari NU. Mau Khofifah Gus Yaqut, dll. Tapi wong NU raono seng dwe det. Katanya Pabrik CPO PS di Dharmasraya setelah 2 X gagal Capres udah dilepas. Maksudnya saat ini PS benarÃƒâ€šÃ‚Â² Nihil modal. Pun yg ada di Jambi",saya berperasangka jauh didalam hati pingin cawapresnya dari nu mau khofifah gus yaqut dll tapi wong nu raono seng dwe det katanya pabrik cpo ps di dharmasraya setelah  gagal capres udah dilepas maksudnya saat ini ps benar nihil modal pun yg ada di jambi,berperasangka dalam hati pingin cawapresnya nu khofifah gus yaqut dll nu raono seng dwe det pabrik cpo ps dharmasraya gagal capres udah lepas maksud ps nihil modal jambi,black-campaign
Wed Oct 18 08:24:04 +0000 2023,KuusumaDewi,MK Telah Menjadi Sarang Politik Dinasti..!! Konstitusi Telah Hancur dan Demokrasi Tiada..!!  Pak Prabowo Khofifah Pasangan Sandiaga Uno GAMA Mamat Golput https://t.co/r0H4J1O2fc,mk telah menjadi sarang politik dinasti konstitusi telah hancur dan demokrasi tiada pak prabowo khofifah pasangan sandiaga uno gama mamat golput,mk sarang politik dinasti konstitusi hancur demokrasi tiada prabowo khofifah pasang sandiaga uno gama mamat golput,black-campaign
Wed Oct 18 08:33:43 +0000 2023,Novri_KE,"Kalau pa prabowo beneran sama erick, auto gagal lagi.",kalau pa prabowo beneran sama erick auto gagal lagi,pa prabowo beneran erick auto gagal,black-campaign
Wed Oct 18 08:42:36 +0000 2023,wandarafiah,Konstitusi Telah Hancur Dirusak Para Elite yang Haus akan Kekuasaan..!!  Pasangan Prabowo Cawapres Mamat GAMA Hitam Israeli Air https://t.co/f3kwPv2SQP,konstitusi telah hancur dirusak para elite yang haus akan kekuasaan pasangan prabowo cawapres mamat gama hitam israeli air,konstitusi hancur rusak elite haus kuasa pasang prabowo cawapres mamat gama hitam israeli air,black-campaign
Wed Oct 18 08:56:32 +0000 2023,chokobif,@syalalaela @prabowo Sukses selalu pak Prabowo #TelunjukJokowi Projo Dukung Prabowo,sukses selalu pak prabowo projo dukung prabowo,sukses prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:57:23 +0000 2023,miwwa01,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Semangat, semoga sukses selalu pak Projo Dukung Prabowo untuk memajukan Indonesia  #TelunjukJokowi",semangat semoga sukses selalu pak projo dukung prabowo untuk memajukan indonesia,semangat moga sukses projo dukung prabowo maju indonesia,nonblack-campaign
Wed Oct 18 08:57:48 +0000 2023,norakmanu57,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Wahh mantap ini kalo Projo Dukung Prabowo mahh udah pasti goal dan menang  #TelunjukJokowi,wahh mantap ini kalo projo dukung prabowo mahh udah pasti goal dan menang,wahh mantap projo dukung prabowo mahh udah goal menang,nonblack-campaign
Wed Oct 18 08:57:49 +0000 2023,abcyun12,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Wah sukses selalu deh  #TelunjukJokowi Projo Dukung Prabowo,wah sukses selalu deh projo dukung prabowo,sukses deh projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:58:19 +0000 2023,henmahenmah,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Keren nih, semoga sukses untuk kedepannya Projo Dukung Prabowo  #TelunjukJokowi",keren nih semoga sukses untuk kedepannya projo dukung prabowo,keren moga sukses depan projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:58:21 +0000 2023,piwwsb,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat sukses terus pak untuk Indonesia Projo Dukung Prabowo  #TelunjukJokowi,sukses terus pak untuk indonesia projo dukung prabowo,sukses indonesia projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:58:37 +0000 2023,aqlznb,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses ya pak dipemilu 2024  #TelunjukJokowi  Projo Dukung Prabowo,sukses ya pak dipemilu projo dukung prabowo,sukses milu projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:58:43 +0000 2023,rion_xvx,@syalalaela @prabowo selalu dukung dan sukses selalu buat pak prabowo  Projo Dukung Prabowo  #TelunjukJokowi,selalu dukung dan sukses selalu buat pak prabowo projo dukung prabowo,dukung sukses prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:59:05 +0000 2023,Mawarni15131,@syalalaela @prabowo Kerenn... sukses selalu #TelunjukJokowi Projo Dukung Prabowo,kerenn sukses selalu projo dukung prabowo,kerenn sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:59:07 +0000 2023,YossySriananda,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat semoga makin sukses pak Projo Dukung Prabowo untuk memajukan Indonesia  #TelunjukJokowi,semoga makin sukses pak projo dukung prabowo untuk memajukan indonesia,moga sukses projo dukung prabowo maju indonesia,nonblack-campaign
Wed Oct 18 08:59:39 +0000 2023,sheicandyliora,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat semangat dan sukses selalu #TelunjukJokowi Projo Dukung Prabowo,semangat dan sukses selalu projo dukung prabowo,semangat sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:59:52 +0000 2023,patungpitik,@syalalaela @prabowo mantap didukung pak projo. smoga sukses ya Projo Dukung Prabowo  #TelunjukJokowi,mantap didukung pak projo smoga sukses ya projo dukung prabowo,mantap dukung projo smoga sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 08:59:55 +0000 2023,frumiouskitty,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat semangat dan sukses terus pakkk #TelunjukJokowi Projo Dukung Prabowo,semangat dan sukses terus pakkk projo dukung prabowo,semangat sukses pakkk projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:00 +0000 2023,LisaBliese10894,"For your information ges, Jokowi mendukung Prabowo Subianto begitu pula dengan Projo Dukung Prabowo Semoga sukses nanti ya #TelunjukJokowi @tvOneNews https://t.co/cgcnIaiy7x",for your information ges jokowi mendukung prabowo subianto begitu pula dengan projo dukung prabowo semoga sukses nanti ya,for your information ges jokowi dukung prabowo subianto projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:00:00 +0000 2023,Ririana252,"dari Projo Dukung Prabowo  sebagai kandidat presiden di 2024, semoga  sukses selalu buat pak prabowo dukungan terus mengalir karena hanya bapak yang terbaik dan tepat buat memimpin bangsa selanjutnya,   #TelunjukJokowi  @jokowi @kompascom @anismatta https://t.co/iC0KIxqtEG",dari projo dukung prabowo sebagai kandidat presiden di semoga sukses selalu buat pak prabowo dukungan terus mengalir karena hanya bapak yang terbaik dan tepat buat memimpin bangsa selanjutnya,projo dukung prabowo kandidat presiden moga sukses prabowo dukung alir baik pimpin bangsa,nonblack-campaign
Wed Oct 18 09:00:01 +0000 2023,SusanCl81911646,Jokowi mendukung Prabowo Subianto begitu pula dengan Projo Dukung Prabowo Semoga sukses nanti ya #TelunjukJokowi @tvOneNews https://t.co/tZSZ99Yy6g,jokowi mendukung prabowo subianto begitu pula dengan projo dukung prabowo semoga sukses nanti ya,jokowi dukung prabowo subianto projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:00:01 +0000 2023,corneqt,"melangkah bersama Projo Dukung Prabowo akan memberikan sepenuhnya seperti #TelunjukJokowi yang diberikan untuk pak @prabowo , sukses selalu pak untuk niat baik akan selalu ada jalannya, dukungan terus mengalir dari berbagai kalangan, @anismatta @kompascom https://t.co/qd99vMoJIt",melangkah bersama projo dukung prabowo akan memberikan sepenuhnya seperti yang diberikan untuk pak sukses selalu pak untuk niat baik akan selalu ada jalannya dukungan terus mengalir dari berbagai kalangan,lang projo dukung prabowo sepenuh sukses niat jalan dukung alir kalang,nonblack-campaign
Wed Oct 18 09:00:01 +0000 2023,Petanli,"buah dari kesabaran &amp  keikhlasan pak @prabowo hingga mendapatkan dukungan dari pak @jokowi &amp  projo, alhamdulilah ya segala niat baik jadi mengalir terus dukungannya, sukses selalu pak utk jadi pemimpin bangsa, Projo Dukung Prabowo  #TelunjukJokowi @Pak_JK https://t.co/kokV4aEqfu",buah dari kesabaran amp keikhlasan pak hingga mendapatkan dukungan dari pak amp projo alhamdulilah ya segala niat baik jadi mengalir terus dukungannya sukses selalu pak utk jadi pemimpin bangsa projo dukung prabowo jk,buah sabar ikhlas dukung projo alhamdulilah niat alir dukung sukses pimpin bangsa projo dukung prabowo jk,nonblack-campaign
Wed Oct 18 09:00:02 +0000 2023,LupeRelly80728,Tau ga sih guys ? Jokowi mendukung Prabowo Subianto begitu pula dengan Projo Dukung Prabowo Semoga sukses nanti ya #TelunjukJokowi @tvOneNews https://t.co/tQinLlJxUX,tau ga sih guys jokowi mendukung prabowo subianto begitu pula dengan projo dukung prabowo semoga sukses nanti ya,guys jokowi dukung prabowo subianto projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:00:02 +0000 2023,zserapah,"semuanya jadi semangat karena pak @jokowi mendukung pak @prabowo sebagai pemimpin selanjutnya, sukses terus pak, dukungan rakyat juga selalu diberikan untuk indonesia maju dan nkri tetap terjaga, Projo Dukung Prabowo #TelunjukJokowi @susipudjiastuti https://t.co/aIKPguM0sU",semuanya jadi semangat karena pak mendukung pak sebagai pemimpin selanjutnya sukses terus pak dukungan rakyat juga selalu diberikan untuk indonesia maju dan nkri tetap terjaga projo dukung prabowo,semangat dukung pimpin sukses dukung rakyat indonesia maju nkri jaga projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:02 +0000 2023,pratiwi_do13904,"selain Projo Dukung Prabowo ada juga dari kalangan anak muda, karena pak prabowo adalah sosok ideal buat jadi pemimpin untuk semuanya,  sukses terus buat bapak dan jadi pilihan terbaik,  #TelunjukJokowi @golkar_id @tvOneNews @Fahrihamzah https://t.co/54LADyEELb",selain projo dukung prabowo ada juga dari kalangan anak muda karena pak prabowo adalah sosok ideal buat jadi pemimpin untuk semuanya sukses terus buat bapak dan jadi pilihan terbaik id,projo dukung prabowo kalang anak muda prabowo sosok ideal pimpin sukses pilih baik id,nonblack-campaign
Wed Oct 18 09:00:02 +0000 2023,ErikaC71626,"Berita terbaru nih bestie, Jokowi mendukung Prabowo Subianto begitu pula dengan Projo Dukung Prabowo Harapannya sih yak Semoga sukses nanti ya #TelunjukJokowi @tvOneNews https://t.co/gvL8mFplik",berita terbaru nih bestie jokowi mendukung prabowo subianto begitu pula dengan projo dukung prabowo harapannya sih yak semoga sukses nanti ya,berita baru bestie jokowi dukung prabowo subianto projo dukung prabowo harap yak moga sukses,nonblack-campaign
Wed Oct 18 09:00:02 +0000 2023,ainunnurmaa,"dukungan terus mengalir untuk pak prabowo subianto,  sukses selalu ya pak atas langkahnya untuk Indonesia maju bersama pemimpin idaman rakyat,  Projo Dukung Prabowo #TelunjukJokowi @ZUL_Hasan @DediMulyadi71 @prabowo https://t.co/64soUJN47W",dukungan terus mengalir untuk pak prabowo subianto sukses selalu ya pak atas langkahnya untuk indonesia maju bersama pemimpin idaman rakyat projo dukung prabowo hasan,dukung alir prabowo subianto sukses langkah indonesia maju pimpin idam rakyat projo dukung prabowo hasan,nonblack-campaign
Wed Oct 18 09:00:03 +0000 2023,gaweui,@syalalaela @prabowo Mantap sukses pak #TelunjukJokowi Projo Dukung Prabowo,mantap sukses pak projo dukung prabowo,mantap sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:15 +0000 2023,aimewoo27,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Semangat dan sukses ya, pak. sudah bertambah dukungan Projo Dukung Prabowo #TelunjukJokowi",semangat dan sukses ya pak sudah bertambah dukungan projo dukung prabowo,semangat sukses tambah dukung projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:18 +0000 2023,tehbotakk,"@syalalaela @prabowo selamat pak Prabowo, semoga sukses selalu #TelunjukJokowi Projo Dukung Prabowo",selamat pak prabowo semoga sukses selalu projo dukung prabowo,selamat prabowo moga sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:26 +0000 2023,Bucin_77,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Semangat dan sukses pak #TelunjukJokowi Projo Dukung Prabowo,semangat dan sukses pak projo dukung prabowo,semangat sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:00:49 +0000 2023,rainxorkiess,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat mantap nih Projo Dukung Prabowo, semangat buat bapak, sukses selalu yah #TelunjukJokowi",mantap nih projo dukung prabowo semangat buat bapak sukses selalu yah,mantap projo dukung prabowo semangat sukses,nonblack-campaign
Wed Oct 18 09:00:59 +0000 2023,AyuniAnisa2,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses selalu pak #TelunjukJokowi Projo Dukung Prabowo,sukses selalu pak projo dukung prabowo,sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:01:03 +0000 2023,ayodongwinhmz,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Pak Prabowo memang pantas mendapatkan dukungan, sukses terus bapak #TelunjukJokowi Projo Dukung Prabowo",pak prabowo memang pantas mendapatkan dukungan sukses terus bapak projo dukung prabowo,prabowo dukung sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:01:29 +0000 2023,Rafa78775237,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses selalu pak Prabowo Subianto,, semoga menjadi presiden ditahun 2024",sukses selalu pak prabowo subianto semoga menjadi presiden ditahun,sukses prabowo subianto moga presiden tahun,nonblack-campaign
Wed Oct 18 09:01:43 +0000 2023,haritszu,@syalalaela @prabowo semangat dan sukses selalu buat pak prabowo Projo Dukung Prabowo  #TelunjukJokowi,semangat dan sukses selalu buat pak prabowo projo dukung prabowo,semangat sukses prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:01:48 +0000 2023,imam_mnya2,@syalalaela @prabowo Projo Dukung Prabowo  #TelunjukJokowi  pilihan yg tepat ini mah sukses terus pokoknya,projo dukung prabowo pilihan yg tepat ini mah sukses terus pokoknya,projo dukung prabowo pilih mah sukses pokok,nonblack-campaign
Wed Oct 18 09:02:28 +0000 2023,harfony,"@syalalaela @prabowo Keren Projo Dukung Prabowo, semangat dan sukses terus pokonya  #TelunjukJokowi",keren projo dukung prabowo semangat dan sukses terus pokonya,keren projo dukung prabowo semangat sukses poko,nonblack-campaign
Wed Oct 18 09:02:31 +0000 2023,Dedd32605576,@alextham878 Kalau ET yang di Untungkan PAN Sedangkan Bapak @airlangga_hrt @golkar_id Cuman Jadi Team Sukses Masak Menko Kalah Sama Menteri BUMN Sedangkan @agus yudhoyono @PDemokrat Harus Nunggu 20 tahun Lg Prabowo 2 Periode ET 2 Periode...,kalau et yang di untungkan pan sedangkan bapak hrt id cuman jadi team sukses masak menko kalah sama menteri bumn sedangkan yudhoyono harus nunggu tahun lg prabowo periode et periode,et untung pan hrt id cuman team sukses masak menko kalah menteri bumn yudhoyono nunggu lg prabowo periode et periode,black-campaign
Wed Oct 18 09:02:44 +0000 2023,bintarisabitha,"@syalalaela @prabowo Calon pemimpin hebat kita udah makin banyak dukungan nih. Semoga sukses dan dimudahkan jalan untuk menang, Pak! #TelunjukJokowi Projo Dukung Prabowo",calon pemimpin hebat kita udah makin banyak dukungan nih semoga sukses dan dimudahkan jalan untuk menang pak projo dukung prabowo,calon pimpin hebat udah dukung moga sukses mudah jalan menang projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:03:58 +0000 2023,oyentwo76,@syalalaela @prabowo Kami semua disini mendukung mu pak sukses terus Projo Dukung Prabowo  #TelunjukJokowi,kami semua disini mendukung mu pak sukses terus projo dukung prabowo,dukung mu sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:04:12 +0000 2023,NabilAustin,@syalalaela @prabowo Wow. Semoga sukses dan lancar pak prabowo #TelunjukJokowi Projo Dukung Prabowo,wow semoga sukses dan lancar pak prabowo projo dukung prabowo,wow moga sukses lancar prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:04:13 +0000 2023,zkldnq2,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses trs pak Prabowo #TelunjukJokowi Projo Dukung Prabowo,sukses trs pak prabowo projo dukung prabowo,sukses trs prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:04:30 +0000 2023,zeynnsabb,"@syalalaela @prabowo peluang semakin besar karena Projo Dukung Prabowo, semoga sukses terus pak #TelunjukJokowi",peluang semakin besar karena projo dukung prabowo semoga sukses terus pak,peluang projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:04:32 +0000 2023,Fino_saput,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Projo Dukung Prabowo semoga berjalan dengan sukses dan lancar  #TelunjukJokowi,projo dukung prabowo semoga berjalan dengan sukses dan lancar,projo dukung prabowo moga jalan sukses lancar,nonblack-campaign
Wed Oct 18 09:04:43 +0000 2023,berrycookiess10,@syalalaela @prabowo Setuju sama Pak Projo Dukung Prabowo karena beliau sosok pemimpin yg ideal untuk Indonesia kedepannya. Sukses selalu  #TelunjukJokowi,setuju sama pak projo dukung prabowo karena beliau sosok pemimpin yg ideal untuk indonesia kedepannya sukses selalu,tuju projo dukung prabowo beliau sosok pimpin ideal indonesia depan sukses,nonblack-campaign
Wed Oct 18 09:05:08 +0000 2023,VidiantiHanna,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Memang patut buat didukung, sukses pak!!  #TelunjukJokowi Projo Dukung Prabowo",memang patut buat didukung sukses pak projo dukung prabowo,patut dukung sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:05:31 +0000 2023,hasbite,@syalalaela @prabowo Projo Dukung Prabowo gua yakin Pak Prabowo pasti menang di Pilpres 2024 nanti #TelunjukJokowi,projo dukung prabowo gua yakin pak prabowo pasti menang di pilpres nanti,projo dukung prabowo gua prabowo menang pilpres,nonblack-campaign
Wed Oct 18 09:05:45 +0000 2023,queenza303,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat mantep pak, sukses terus  Projo Dukung Prabowo  #TelunjukJokowi",mantep pak sukses terus projo dukung prabowo,mantep sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:05:51 +0000 2023,lia1168,@syalalaela @prabowo Hebat banget sih sampe Projo Dukung Prabowo. Pasti kemungkinan beliau menang lebih besar heheh  #TelunjukJokowi,hebat banget sih sampe projo dukung prabowo pasti kemungkinan beliau menang lebih besar heheh,hebat banget sampe projo dukung prabowo beliau menang heheh,black-campaign
Wed Oct 18 09:06:34 +0000 2023,everyonewoo2002,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Keren banget semoga makin sukses terus buat kedepannya Projo Dukung Prabowo  #TelunjukJokowi,keren banget semoga makin sukses terus buat kedepannya projo dukung prabowo,keren banget moga sukses depan projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:06:52 +0000 2023,Raudha177,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses selalu buat kedepannya Projo Dukung Prabowo  #TelunjukJokowi,sukses selalu buat kedepannya projo dukung prabowo,sukses depan projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:06:56 +0000 2023,alfisahdinardi,"Wis, pokoke sukses (Sudah, pokoknya sukses)"" kata Khofifah saat ditemui wartawan di Pabrik Gula PT Rosan Makmur Sentosa, Desa Tanen, Kecamatan Rejotangan, Tulungagung, Sabtu (14/10).  #BersamaPrabowo #MenataMasaDepan Prabowo Subianto""",wis pokoke sukses sudah pokoknya sukses kata khofifah saat ditemui wartawan di pabrik gula pt rosan makmur sentosa desa tanen kecamatan rejotangan tulungagung sabtu prabowo subianto,wis pokoke sukses pokok sukses khofifah temu wartawan pabrik gula pt ros makmur sentosa desa tanen camat rejotangan tulungagung sabtu prabowo subianto,nonblack-campaign
Wed Oct 18 09:07:17 +0000 2023,tribunkaltim,"Kisah Mahfud MD Gagal Jadi Cawapres Jokowi, Tak Diakui NU, Bubarkan Golkar hingga Eks Timses Prabowo   https://t.co/V9AnZIbEUO lewat @tribunnews   #MahfudMD #mahfud #MahfudMdPKI #mahfudnd #Jokowi",kisah mahfud md gagal jadi cawapres jokowi tak diakui nu bubarkan golkar hingga eks timses prabowo lewat,kisah mahfud md gagal cawapres jokowi aku nu bubar golkar eks timses prabowo,black-campaign
Wed Oct 18 09:07:24 +0000 2023,JagatFerdi,"@syalalaela @prabowo semoga sukses terus untuk mencapai semuanya demi Indonesia maju, Projo Dukung Prabowo  #TelunjukJokowi",semoga sukses terus untuk mencapai semuanya demi indonesia maju projo dukung prabowo,moga sukses capai indonesia maju projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:07:32 +0000 2023,mobiltruck36897,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Wah Projo Dukung Prabowo nih, semoga sukses pak.  #TelunjukJokowi",wah projo dukung prabowo nih semoga sukses pak,projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:07:38 +0000 2023,hiribov124,"@syalalaela @prabowo Yaappss tegas dan berjiwa ksatria"" cocok dan tergambar oleh pak Prabowo. Sukses selaluhhh Projo Dukung Prabowo #TelunjukJokowi""",yaappss tegas dan berjiwa ksatria cocok dan tergambar oleh pak prabowo sukses selaluhhh projo dukung prabowo,yaappss jiwa ksatria cocok gambar prabowo sukses selaluhhh projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:08:19 +0000 2023,Tikaandanae,@syalalaela @prabowo dari awal udah pasti ngira ini yang bakal menang #TelunjukJokowi Projo Dukung Prabowo,dari awal udah pasti ngira ini yang bakal menang projo dukung prabowo,udah ngira menang projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:08:41 +0000 2023,sarinda170,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Wihhhh keren makin banyak dukungan buat Pak Prabowo, sampai2 Pak Projo Dukung Prabowo juga. Sukses selalu pak #TelunjukJokowi",wihhhh keren makin banyak dukungan buat pak prabowo sampai pak projo dukung prabowo juga sukses selalu pak,wihhhh keren dukung prabowo projo dukung prabowo sukses,nonblack-campaign
Wed Oct 18 09:09:01 +0000 2023,leilani_herring,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat semoga sukses ya Projo Dukung Prabowo  #TelunjukJokowi,semoga sukses ya projo dukung prabowo,moga sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:10:14 +0000 2023,ribehil480,"@syalalaela @prabowo Keren Projo Dukung Prabowo, semangat dan sukses terus pokonya  #TelunjukJokowi",keren projo dukung prabowo semangat dan sukses terus pokonya,keren projo dukung prabowo semangat sukses poko,nonblack-campaign
Wed Oct 18 09:10:34 +0000 2023,ancung1415,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat sukses lha utk taon depan karna Projo Dukung Prabowo itu uda jadi kekuatan bgt #TelunjukJokowi,sukses lha utk taon depan karna projo dukung prabowo itu uda jadi kekuatan bgt,sukses lha taon karna projo dukung prabowo uda kuat bgt,nonblack-campaign
Wed Oct 18 09:11:13 +0000 2023,ourmysun_,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Sukses trs pak Prabowo #TelunjukJokowi Projo Dukung Prabowo,sukses trs pak prabowo projo dukung prabowo,sukses trs prabowo projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:11:50 +0000 2023,xolovetsya,@syalalaela @prabowo Semoga sukses pak dukungan semakin byk #TelunjukJokowi Projo Dukung Prabowo,semoga sukses pak dukungan semakin byk projo dukung prabowo,moga sukses dukung byk projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:12:12 +0000 2023,zgattugattiz,@syalalaela @prabowo Mantap nih Projo Dukung Prabowo semoga sukses pak #TelunjukJokowi,mantap nih projo dukung prabowo semoga sukses pak,mantap projo dukung prabowo moga sukses,nonblack-campaign
Wed Oct 18 09:12:24 +0000 2023,halusiaa2023,@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Keren banget pak semoga sukses terus #TelunjukJokowi Projo Dukung Prabowo,keren banget pak semoga sukses terus projo dukung prabowo,keren banget moga sukses projo dukung prabowo,nonblack-campaign
Wed Oct 18 09:12:39 +0000 2023,bilanantic,"@syalalaela @prabowo Keren sekali Projo Dukung Prabowo, tetap semangat dan sukses terus  #TelunjukJokowi",keren sekali projo dukung prabowo tetap semangat dan sukses terus,keren projo dukung prabowo semangat sukses,nonblack-campaign
Wed Oct 18 09:12:42 +0000 2023,Slowlife07_,"@syalalaela @prabowo keren ni Projo Dukung Prabowo, semngat pak yakin kita pasti menang. #TelunjukJokowi",keren ni projo dukung prabowo semngat pak yakin kita pasti menang,keren ni projo dukung prabowo semngat menang,nonblack-campaign
Wed Oct 18 09:14:21 +0000 2023,AnandaR2749342,"@Perju4ng4n @Gerindra @PartaiSocmed @corbuzier @radityadika @PDemokrat Mantap pak, sukses selalu #TelunjukJokowi Projo Dukung Prabowo",mantap pak sukses selalu projo dukung prabowo,mantap sukses projo dukung prabowo,nonblack-campaign
